user_id,device_id,event_type,timestamp,hour,room
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,D48C49DC31EA,Turn off humidifier,2025-05-18 08:12:00,8,bedroom
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,D48C49DC31EA,Turn off humidifier,2025-05-18 11:02:00,11,bedroom
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,02-202505201955-58136578,Turn off light,2025-05-18 15:11:00,15,living room
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,CB151A0062CD,Unlock door,2025-05-22 11:13:00,11,entrance
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,B0E9FE892B71,Turn on circulator fan,2025-05-22 15:14:00,15,bedroom
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,B0E9FE892B71,Turn off circulator fan,2025-05-27 17:00:00,17,bedroom
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,B08184D72E46,Turn on purifier,2025-05-29 08:10:00,8,bedroom
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,FEC966A1B4C1,Read current humidity,2025-05-29 09:04:00,9,living room
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,CB151A0062CD,Read door state,2025-06-01 08:06:00,8,entrance
0xfeb6c5a92d3345baff54462956d8f0aec40426dd64d636cce73e3203c96e8d2d,B0E9FE892B71,Turn on circulator fan,2025-06-01 20:07:00,20,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B08184D72E46,Turn off purifier,2025-05-01 10:16:00,10,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B0E9FE892B71,Turn on circulator fan,2025-05-03 17:04:00,17,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B08184D72E46,Turn off purifier,2025-05-05 13:57:00,13,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,02-202505201942-51413180,Turn off AC,2025-05-05 15:26:00,15,living room
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,FEC966A1B4C1,Read current humidity,2025-05-06 08:49:00,8,living room
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,D48C49DC31EA,Turn off humidifier,2025-05-06 16:20:00,16,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,FEC966A1B4C1,Read current lightlevel,2025-05-08 16:58:00,16,living room
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B0E9FE892B71,Turn off circulator fan,2025-05-10 10:59:00,10,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,D48C49DC31EA,Turn off humidifier,2025-05-12 20:26:00,20,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,02-202505201955-58136578,Turn on light,2025-05-15 11:26:00,11,living room
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,D48C49DC31EA,Turn on humidifier,2025-05-18 08:22:00,8,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,D48C49DC31EA,Turn on humidifier,2025-05-18 10:47:00,10,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,02-202505201955-58136578,Turn on light,2025-05-18 15:26:00,15,living room
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,CB151A0062CD,Read lock state,2025-05-22 11:23:00,11,entrance
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B0E9FE892B71,Turn off circulator fan,2025-05-22 15:29:00,15,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B0E9FE892B71,Turn on circulator fan,2025-05-27 17:10:00,17,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B08184D72E46,Turn off purifier,2025-05-29 08:25:00,8,bedroom
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,FEC966A1B4C1,Read current temperature,2025-05-29 09:14:00,9,living room
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,CB151A0062CD,Lock door,2025-06-01 07:56:00,7,entrance
0x57aea784a9047d3b94bfa7eb1bd76c470507f5e7a6f85a976971ab733067e865,B0E9FE892B71,Turn off circulator fan,2025-06-01 19:57:00,19,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B08184D72E46,Turn on purifier,2025-05-01 10:12:00,10,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B08184D72E46,Turn off purifier,2025-05-01 10:14:00,10,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn off circulator fan,2025-05-03 17:17:00,17,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn off circulator fan,2025-05-03 17:13:00,17,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B08184D72E46,Turn on purifier,2025-05-05 14:01:00,14,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B08184D72E46,Turn on purifier,2025-05-05 14:05:00,14,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,02-202505201942-51413180,Turn on AC,2025-05-05 15:12:00,15,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,02-202505201942-51413180,Turn on AC,2025-05-05 15:08:00,15,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,FEC966A1B4C1,Read current temperature,2025-05-06 09:03:00,9,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,FEC966A1B4C1,Read current temperature,2025-05-06 09:09:00,9,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn off humidifier,2025-05-06 16:02:00,16,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn on humidifier,2025-05-06 16:08:00,16,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,FEC966A1B4C1,Read current temperature,2025-05-08 17:00:00,17,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,FEC966A1B4C1,Read current temperature,2025-05-08 17:04:00,17,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn off circulator fan,2025-05-10 11:08:00,11,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn on circulator fan,2025-05-10 11:12:00,11,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn on humidifier,2025-05-12 20:06:00,20,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn on humidifier,2025-05-12 20:14:00,20,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,02-202505201955-58136578,Turn off light,2025-05-15 11:14:00,11,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,02-202505201955-58136578,Turn off light,2025-05-15 11:12:00,11,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn off humidifier,2025-05-18 08:13:00,8,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn on humidifier,2025-05-18 08:13:00,8,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn off humidifier,2025-05-18 11:03:00,11,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,D48C49DC31EA,Turn off humidifier,2025-05-18 11:03:00,11,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,02-202505201955-58136578,Turn off light,2025-05-18 15:12:00,15,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,02-202505201955-58136578,Turn off light,2025-05-18 15:16:00,15,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,CB151A0062CD,Unlock door,2025-05-22 11:08:00,11,entrance
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,CB151A0062CD,Unlock door,2025-05-22 11:18:00,11,entrance
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn off circulator fan,2025-05-22 15:15:00,15,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn on circulator fan,2025-05-22 15:09:00,15,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn off circulator fan,2025-05-27 16:55:00,16,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn on circulator fan,2025-05-27 16:55:00,16,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B08184D72E46,Turn on purifier,2025-05-29 08:15:00,8,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B08184D72E46,Turn on purifier,2025-05-29 08:05:00,8,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,FEC966A1B4C1,Read current humidity,2025-05-29 09:07:00,9,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,FEC966A1B4C1,Read current humidity,2025-05-29 09:01:00,9,living room
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,CB151A0062CD,Read door state,2025-06-01 08:05:00,8,entrance
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,CB151A0062CD,Read door state,2025-06-01 08:03:00,8,entrance
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn on circulator fan,2025-06-01 20:04:00,20,bedroom
0xc5e63b4624f4c3342789f46a44d8c3cbb17534e5b2fee5c4cb4b5c46d337ca05,B0E9FE892B71,Turn on circulator fan,2025-06-01 20:08:00,20,bedroom
